activity volunteer_id domain signal var axis var_avg
LAYING 11 t BodyGyroJerk std X -0.981724838421053
LAYING 11 t BodyGyroJerk std Y -0.990845724736842
LAYING 11 t BodyGyroJerk std Z -0.986549063333333
LAYING 11 t GravityAcc mean X -0.134832031403509
LAYING 11 t GravityAcc mean Y 0.943017941403509
LAYING 11 t GravityAcc mean Z 0.112620189964912
LAYING 11 t GravityAcc std X -0.97956560245614
LAYING 11 t GravityAcc std Y -0.990765579649123
LAYING 11 t GravityAcc std Z -0.984192606315789
LAYING 12 f BodyAcc mean X -0.956248487666667
LAYING 12 f BodyAcc mean Y -0.951265971
LAYING 12 f BodyAcc mean Z -0.954724801666667
LAYING 12 f BodyAcc std X -0.955207641833333
LAYING 12 f BodyAcc std Y -0.9506400405
LAYING 12 f BodyAcc std Z -0.948380833666667
LAYING 12 f BodyAccJerk mean X -0.968742758833333
LAYING 12 f BodyAccJerk mean Y -0.963223332
LAYING 12 f BodyAccJerk mean Z -0.967149695166667
LAYING 12 f BodyAccJerk std X -0.972820011166667
LAYING 12 f BodyAccJerk std Y -0.964703656833333
LAYING 12 f BodyAccJerk std Z -0.972713844666667
LAYING 12 f BodyGyro mean X -0.9566538865
LAYING 12 f BodyGyro mean Y -0.95256172
LAYING 12 f BodyGyro mean Z -0.9456732415
LAYING 12 f BodyGyro std X -0.969254585333333
LAYING 12 f BodyGyro std Y -0.955343675666667
LAYING 12 f BodyGyro std Z -0.956424382333333
LAYING 12 t BodyAcc mean X 0.260113433
LAYING 12 t BodyAcc mean Y -0.0175203917146667
LAYING 12 t BodyAcc mean Z -0.108160125666667
LAYING 12 t BodyAcc std X -0.95531868
LAYING 12 t BodyAcc std Y -0.949072009333333
LAYING 12 t BodyAcc std Z -0.9483338435
LAYING 12 t BodyAccJerk mean X 0.0854295393833333
LAYING 12 t BodyAccJerk mean Y 0.00774408308
LAYING 12 t BodyAccJerk mean Z -0.0043714837772
LAYING 12 t BodyAccJerk std X -0.969276283333333
LAYING 12 t BodyAccJerk std Y -0.962639526833333
LAYING 12 t BodyAccJerk std Z -0.970629308166667
LAYING 12 t BodyGyro mean X -0.0146546807316667
LAYING 12 t BodyGyro mean Y -0.0835537350333333
LAYING 12 t BodyGyro mean Z 0.14519184795
LAYING 12 t BodyGyro std X -0.966090742
LAYING 12 t BodyGyro std Y -0.953873893833333
LAYING 12 t BodyGyro std Z -0.950157442166667
LAYING 12 t BodyGyroJerk mean X -0.0990402297166667
LAYING 12 t BodyGyroJerk mean Y -0.0410675310833333
LAYING 12 t BodyGyroJerk mean Z -0.0678909002816667
LAYING 12 t BodyGyroJerk std X -0.9671982025
LAYING 12 t BodyGyroJerk std Y -0.965900370833333
LAYING 12 t BodyGyroJerk std Z -0.969953929666667
LAYING 12 t GravityAcc mean X -0.3785920653
LAYING 12 t GravityAcc mean Y 0.8033788345
LAYING 12 t GravityAcc mean Z 0.2750431984
LAYING 12 t GravityAcc std X -0.936458309333333
LAYING 12 t GravityAcc std Y -0.974396492666667
LAYING 12 t GravityAcc std Z -0.9596439555
LAYING 13 f BodyAcc mean X -0.974716920483871
LAYING 13 f BodyAcc mean Y -0.965843757258064
LAYING 13 f BodyAcc mean Z -0.966295582741935
LAYING 13 f BodyAcc std X -0.966960088387097
LAYING 13 f BodyAcc std Y -0.947462328225806
LAYING 13 f BodyAcc std Z -0.945852135806452
LAYING 13 f BodyAccJerk mean X -0.985199684354839
LAYING 13 f BodyAccJerk mean Y -0.980375137419355
LAYING 13 f BodyAccJerk mean Z -0.980994601935484
LAYING 13 f BodyAccJerk std X -0.98707817516129
LAYING 13 f BodyAccJerk std Y -0.981394261612903
LAYING 13 f BodyAccJerk std Z -0.983670049354839
LAYING 13 f BodyGyro mean X -0.96946349
LAYING 13 f BodyGyro mean Y -0.968689729193548
LAYING 13 f BodyGyro mean Z -0.969126880322581
LAYING 13 f BodyGyro std X -0.973446792419355
LAYING 13 f BodyGyro std Y -0.959944126451613
LAYING 13 f BodyGyro std Z -0.969797214516129
LAYING 13 t BodyAcc mean X 0.276716360483871
LAYING 13 t BodyAcc mean Y -0.020440454366129
LAYING 13 t BodyAcc mean Z -0.104331864532258
LAYING 13 t BodyAcc std X -0.968891989354839
LAYING 13 t BodyAcc std Y -0.950947949516129
LAYING 13 t BodyAcc std Z -0.950392995483871
LAYING 13 t BodyAccJerk mean X 0.0767774832096774
LAYING 13 t BodyAccJerk mean Y 0.0183441894580645
LAYING 13 t BodyAccJerk mean Z -0.00988389709596774
LAYING 13 t BodyAccJerk std X -0.98541995
LAYING 13 t BodyAccJerk std Y -0.980152342903226
LAYING 13 t BodyAccJerk std Z -0.983070657419355
LAYING 13 t BodyGyro mean X -0.00973609968045161
LAYING 13 t BodyGyro mean Y -0.0966250701451613
LAYING 13 t BodyGyro mean Z 0.117819614790323
LAYING 13 t BodyGyro std X -0.972143470322581
LAYING 13 t BodyGyro std Y -0.96270462
LAYING 13 t BodyGyro std Z -0.967350513709677
LAYING 13 t BodyGyroJerk mean X -0.101835573822581
LAYING 13 t BodyGyroJerk mean Y -0.0417744000370968
LAYING 13 t BodyGyroJerk mean Z -0.0648770419677419
LAYING 13 t BodyGyroJerk std X -0.981404742903226
LAYING 13 t BodyGyroJerk std Y -0.978854747419355
LAYING 13 t BodyGyroJerk std Z -0.989801549193548
LAYING 13 t GravityAcc mean X -0.156852206467742
LAYING 13 t GravityAcc mean Y 0.656400944354839
LAYING 13 t GravityAcc mean Z 0.598884988709677
LAYING 13 t GravityAcc std X -0.957875244677419
LAYING 13 t GravityAcc std Y -0.975948136290323
LAYING 13 t GravityAcc std Z -0.959892863709677
LAYING 14 f BodyAcc mean X -0.933936178235294
LAYING 14 f BodyAcc mean Y -0.930366906078431
LAYING 14 f BodyAcc mean Z -0.927882307058824
LAYING 14 f BodyAcc std X -0.911972655156863
LAYING 14 f BodyAcc std Y -0.905221049156863
LAYING 14 f BodyAcc std Z -0.894055710980392
LAYING 14 f BodyAccJerk mean X -0.972010709215686
LAYING 14 f BodyAccJerk mean Y -0.969342124313725
LAYING 14 f BodyAccJerk mean Z -0.968593195686275
LAYING 14 f BodyAccJerk std X -0.973491388039216
LAYING 14 f BodyAccJerk std Y -0.969113291372549
LAYING 14 f BodyAccJerk std Z -0.97491443
LAYING 14 f BodyGyro mean X -0.949959040588235
LAYING 14 f BodyGyro mean Y -0.938087898235294
LAYING 14 f BodyGyro mean Z -0.949107162941176
LAYING 14 f BodyGyro std X -0.959740488627451
LAYING 14 f BodyGyro std Y -0.929955407058824
LAYING 14 f BodyGyro std Z -0.957790479803922
LAYING 14 t BodyAcc mean X 0.233275439803922
LAYING 14 t BodyAcc mean Y -0.0113424652490196
LAYING 14 t BodyAcc mean Z -0.0868333315509804
LAYING 14 t BodyAcc std X -0.917501887333333
LAYING 14 t BodyAcc std Y -0.909697040980392
LAYING 14 t BodyAcc std Z -0.900331921686275
LAYING 14 t BodyAccJerk mean X 0.098140384845098
LAYING 14 t BodyAccJerk mean Y -0.00831507059607843
LAYING 14 t BodyAccJerk mean Z -0.0323601505045098
LAYING 14 t BodyAccJerk std X -0.971473557058824
LAYING 14 t BodyAccJerk std Y -0.96812761745098
LAYING 14 t BodyAccJerk std Z -0.972431855490196
LAYING 14 t BodyGyro mean X 0.00505221181607843
LAYING 14 t BodyGyro mean Y -0.153423807745098
LAYING 14 t BodyGyro mean Z 0.149124058235294
LAYING 14 t BodyGyro std X -0.957221015098039
LAYING 14 t BodyGyro std Y -0.932499780588235
LAYING 14 t BodyGyro std Z -0.952296965294118
LAYING 14 t BodyGyroJerk mean X -0.105446637019608
LAYING 14 t BodyGyroJerk mean Y -0.0372677398193922
LAYING 14 t BodyGyroJerk mean Z -0.0566171868039216
LAYING 14 t BodyGyroJerk std X -0.970274962745098
LAYING 14 t BodyGyroJerk std Y -0.968042893529412
LAYING 14 t BodyGyroJerk std Z -0.979711372941176
LAYING 14 t GravityAcc mean X -0.145483631627451
LAYING 14 t GravityAcc mean Y 0.48539692745098
LAYING 14 t GravityAcc mean Z 0.83656291
LAYING 14 t GravityAcc std X -0.862136937254902
LAYING 14 t GravityAcc std Y -0.94877486372549
LAYING 14 t GravityAcc std Z -0.90130385627451
LAYING 15 f BodyAcc mean X -0.974016176527778
LAYING 15 f BodyAcc mean Y -0.962461124305556
LAYING 15 f BodyAcc mean Z -0.95156594625
LAYING 15 f BodyAcc std X -0.971718824583333
LAYING 15 f BodyAcc std Y -0.964590430138889
LAYING 15 f BodyAcc std Z -0.923923991944444
LAYING 15 f BodyAccJerk mean X -0.981329999027778
LAYING 15 f BodyAccJerk mean Y -0.970833221666667
LAYING 15 f BodyAccJerk mean Z -0.97477568375
LAYING 15 f BodyAccJerk std X -0.983949290694444
LAYING 15 f BodyAccJerk std Y -0.973215319722222
LAYING 15 f BodyAccJerk std Z -0.980745097361111
LAYING 15 f BodyGyro mean X -0.955413596111111
LAYING 15 f BodyGyro mean Y -0.964310893611111
LAYING 15 f BodyGyro mean Z -0.958190099861111
LAYING 15 f BodyGyro std X -0.958224495416667
LAYING 15 f BodyGyro std Y -0.959991907083333
LAYING 15 f BodyGyro std Z -0.960015831111111
LAYING 15 t BodyAcc mean X 0.2894756525
LAYING 15 t BodyAcc mean Y -0.0166296542054167
LAYING 15 t BodyAcc mean Z -0.118530240291667
LAYING 15 t BodyAcc std X -0.972255551527778
LAYING 15 t BodyAcc std Y -0.962759422361111
LAYING 15 t BodyAcc std Z -0.929586835277778
LAYING 15 t BodyAccJerk mean X 0.0767515438611111
LAYING 15 t BodyAccJerk mean Y 0.0123984271386111
LAYING 15 t BodyAccJerk mean Z -0.00443927981861111
LAYING 15 t BodyAccJerk std X -0.981739386805556
LAYING 15 t BodyAccJerk std Y -0.970921587777778
LAYING 15 t BodyAccJerk std Z -0.978402956527778
LAYING 15 t BodyGyro mean X -0.0168300887791667
LAYING 15 t BodyGyro mean Y -0.0619700871944444
LAYING 15 t BodyGyro mean Z 0.113451899791667
LAYING 15 t BodyGyro std X -0.957167680694444
LAYING 15 t BodyGyro std Y -0.961142911805556
LAYING 15 t BodyGyro std Z -0.956537051666667
LAYING 15 t BodyGyroJerk mean X -0.102266714236111
LAYING 15 t BodyGyroJerk mean Y -0.0415878968152778
LAYING 15 t BodyGyroJerk mean Z -0.0624334556236111
LAYING 15 t BodyGyroJerk std X -0.97392395125
LAYING 15 t BodyGyroJerk std Y -0.980482834444444
LAYING 15 t BodyGyroJerk std Z -0.980112732777778
LAYING 15 t GravityAcc mean X -0.1719930545
LAYING 15 t GravityAcc mean Y 0.899242553055556
LAYING 15 t GravityAcc mean Z -0.0369192905555556
LAYING 15 t GravityAcc std X -0.961509742916667
LAYING 15 t GravityAcc std Y -0.986036192361111
LAYING 15 t GravityAcc std Z -0.950710357083333
LAYING 16 f BodyAcc mean X -0.980213187428571
LAYING 16 f BodyAcc mean Y -0.963635575142857
LAYING 16 f BodyAcc mean Z -0.974580069142857
LAYING 16 f BodyAcc std X -0.971409075142857
LAYING 16 f BodyAcc std Y -0.937083636714286
LAYING 16 f BodyAcc std Z -0.962524372714286
LAYING 16 f BodyAccJerk mean X -0.988580046285714
LAYING 16 f BodyAccJerk mean Y -0.984752927142857
LAYING 16 f BodyAccJerk mean Z -0.985544945285714
LAYING 16 f BodyAccJerk std X -0.989287359142857
LAYING 16 f BodyAccJerk std Y -0.986215013
LAYING 16 f BodyAccJerk std Z -0.988348904571429
LAYING 16 f BodyGyro mean X -0.975892407428571
LAYING 16 f BodyGyro mean Y -0.976092920571429
LAYING 16 f BodyGyro mean Z -0.985957788
LAYING 16 f BodyGyro std X -0.977509583571429
LAYING 16 f BodyGyro std Y -0.968135251857143
LAYING 16 f BodyGyro std Z -0.985730995857143
LAYING 16 t BodyAcc mean X 0.274227162571429
LAYING 16 t BodyAcc mean Y -0.0166103510562857
LAYING 16 t BodyAcc mean Z -0.107310493242857
LAYING 16 t BodyAcc std X -0.973691429428571
LAYING 16 t BodyAcc std Y -0.943061150285714
LAYING 16 t BodyAcc std Z -0.965490276285714
LAYING 16 t BodyAccJerk mean X 0.0783960268571429
LAYING 16 t BodyAccJerk mean Y 0.0132805054325714
LAYING 16 t BodyAccJerk mean Z -0.00154105089764286
LAYING 16 t BodyAccJerk std X -0.988416723857143
LAYING 16 t BodyAccJerk std Y -0.984867286857143
LAYING 16 t BodyAccJerk std Z -0.987644127
LAYING 16 t BodyGyro mean X -0.0161545406857143
LAYING 16 t BodyGyro mean Y -0.113675060885714
LAYING 16 t BodyGyro mean Z 0.0966210349428571
LAYING 16 t BodyGyro std X -0.977010769857143
LAYING 16 t BodyGyro std Y -0.970747514
LAYING 16 t BodyGyro std Z -0.984781484857143
LAYING 16 t BodyGyroJerk mean X -0.1022095722
LAYING 16 t BodyGyroJerk mean Y -0.0347735325871429
LAYING 16 t BodyGyroJerk mean Z -0.0576790435142857
LAYING 16 t BodyGyroJerk std X -0.985835459428571
LAYING 16 t BodyGyroJerk std Y -0.989046576
LAYING 16 t BodyGyroJerk std Z -0.994465157714286
LAYING 16 t GravityAcc mean X -0.206783742242857
LAYING 16 t GravityAcc mean Y -0.0199270225714286
LAYING 16 t GravityAcc mean Z 0.893884468571429
LAYING 16 t GravityAcc std X -0.963761977857143
LAYING 16 t GravityAcc std Y -0.966087103857143
LAYING 16 t GravityAcc std Z -0.967886002
LAYING 17 f BodyAcc mean X -0.974359280140845
LAYING 17 f BodyAcc mean Y -0.954648102253521
LAYING 17 f BodyAcc mean Z -0.965406091549296
LAYING 17 f BodyAcc std X -0.972438525352113
LAYING 17 f BodyAcc std Y -0.942791615915493
LAYING 17 f BodyAcc std Z -0.950116956478873
LAYING 17 f BodyAccJerk mean X -0.98147206915493
LAYING 17 f BodyAccJerk mean Y -0.977212387746479
LAYING 17 f BodyAccJerk mean Z -0.98038005915493
LAYING 17 f BodyAccJerk std X -0.983213244366197
LAYING 17 f BodyAccJerk std Y -0.978343915774648
LAYING 17 f BodyAccJerk std Z -0.983854158873239
LAYING 17 f BodyGyro mean X -0.971949211126761
LAYING 17 f BodyGyro mean Y -0.973669098591549
LAYING 17 f BodyGyro mean Z -0.976164852112676
LAYING 17 f BodyGyro std X -0.977203498309859
LAYING 17 f BodyGyro std Y -0.970627806901408
LAYING 17 f BodyGyro std Z -0.978357126056338
LAYING 17 t BodyAcc mean X 0.269780085577465
LAYING 17 t BodyAcc mean Y -0.0168462006729577
LAYING 17 t BodyAcc mean Z -0.107006279704225
LAYING 17 t BodyAcc std X -0.972960567323944
LAYING 17 t BodyAcc std Y -0.944792875211268
LAYING 17 t BodyAcc std Z -0.953476700140845
LAYING 17 t BodyAccJerk mean X 0.077908974656338
LAYING 17 t BodyAccJerk mean Y 0.00706867100408451
LAYING 17 t BodyAccJerk mean Z -0.000143542544507042
LAYING 17 t BodyAccJerk std X -0.981489017183099
LAYING 17 t BodyAccJerk std Y -0.976960542816901
LAYING 17 t BodyAccJerk std Z -0.98281300056338
LAYING 17 t BodyGyro mean X -0.0234756467113239
LAYING 17 t BodyGyro mean Y -0.0944580192535211
LAYING 17 t BodyGyro mean Z 0.111440490309859
LAYING 17 t BodyGyro std X -0.975893061830986
LAYING 17 t BodyGyro std Y -0.971484336197183
LAYING 17 t BodyGyro std Z -0.976200771267606
LAYING 17 t BodyGyroJerk mean X -0.102049763957746
LAYING 17 t BodyGyroJerk mean Y -0.0361961143943662
LAYING 17 t BodyGyroJerk mean Z -0.0604927046338028
LAYING 17 t BodyGyroJerk std X -0.980792372112676
LAYING 17 t BodyGyroJerk std Y -0.983135596619718
LAYING 17 t BodyGyroJerk std Z -0.988221713380282
LAYING 17 t GravityAcc mean X -0.19913309
LAYING 17 t GravityAcc mean Y 0.658792072253521
LAYING 17 t GravityAcc mean Z 0.722657502112676
LAYING 17 t GravityAcc std X -0.961063222394366
LAYING 17 t GravityAcc std Y -0.961466681267606
LAYING 17 t GravityAcc std Z -0.957164565211268
LAYING 18 f BodyAcc mean X -0.985179972153846
LAYING 18 f BodyAcc mean Y -0.984909884615385
LAYING 18 f BodyAcc mean Z -0.988606906307692
LAYING 18 f BodyAcc std X -0.984321858307692
LAYING 18 f BodyAcc std Y -0.986746450769231
LAYING 18 f BodyAcc std Z -0.987224804307692
LAYING 18 f BodyAccJerk mean X -0.986404709384615
LAYING 18 f BodyAccJerk mean Y -0.985865325230769
LAYING 18 f BodyAccJerk mean Z -0.989116865846154
LAYING 18 f BodyAccJerk std X -0.986641245846154
LAYING 18 f BodyAccJerk std Y -0.986210701230769
LAYING 18 f BodyAccJerk std Z -0.990744752923077
LAYING 18 f BodyGyro mean X -0.992436927692308
LAYING 18 f BodyGyro mean Y -0.985611171384615
LAYING 18 f BodyGyro mean Z -0.984999291538462
LAYING 18 f BodyGyro std X -0.993019371692308
LAYING 18 f BodyGyro std Y -0.983457774923077
LAYING 18 f BodyGyro std Z -0.986483048153846
LAYING 18 t BodyAcc mean X 0.274691576923077
LAYING 18 t BodyAcc mean Y -0.0173937684615385
LAYING 18 t BodyAcc mean Z -0.107698927907692
LAYING 18 t BodyAcc std X -0.984527649230769
LAYING 18 t BodyAcc std Y -0.986160920923077
LAYING 18 t BodyAcc std Z -0.987658662307692
LAYING 18 t BodyAccJerk mean X 0.0749985010769231
LAYING 18 t BodyAccJerk mean Y 0.0117018961415385
LAYING 18 t BodyAccJerk mean Z -0.00121344813430769
LAYING 18 t BodyAccJerk std X -0.985921071076923
LAYING 18 t BodyAccJerk std Y -0.985554339384615
LAYING 18 t BodyAccJerk std Z -0.990660246153846
LAYING 18 t BodyGyro mean X -0.02517618068
LAYING 18 t BodyGyro mean Y -0.0837587308153846
LAYING 18 t BodyGyro mean Z 0.0937781948153846
LAYING 18 t BodyGyro std X -0.992872598
LAYING 18 t BodyGyro std Y -0.984202872923077
LAYING 18 t BodyGyro std Z -0.985108386307692
LAYING 18 t BodyGyroJerk mean X -0.0997154236307692
LAYING 18 t BodyGyroJerk mean Y -0.0393440191846154
LAYING 18 t BodyGyroJerk mean Z -0.0593135986615385
LAYING 18 t BodyGyroJerk std X -0.996104441384615
LAYING 18 t BodyGyroJerk std Y -0.990547638769231
LAYING 18 t BodyGyroJerk std Z -0.992548101846154
LAYING 18 t GravityAcc mean X -0.220600509076923
LAYING 18 t GravityAcc mean Y 0.719755403692308
LAYING 18 t GravityAcc mean Z 0.605495317692308
LAYING 18 t GravityAcc std X -0.982715987538462
LAYING 18 t GravityAcc std Y -0.994093522615385
LAYING 18 t GravityAcc std Z -0.990957249538462
LAYING 19 f BodyAcc mean X -0.97453373
LAYING 19 f BodyAcc mean Y -0.972798824096386
LAYING 19 f BodyAcc mean Z -0.985340447349398
LAYING 19 f BodyAcc std X -0.962085001204819
LAYING 19 f BodyAcc std Y -0.974832075662651
LAYING 19 f BodyAcc std Z -0.984740998192771
LAYING 19 f BodyAccJerk mean X -0.983478561807229
LAYING 19 f BodyAccJerk mean Y -0.974878270963855
LAYING 19 f BodyAccJerk mean Z -0.986506488795181
LAYING 19 f BodyAccJerk std X -0.985278006987952
LAYING 19 f BodyAccJerk std Y -0.975964111566265
LAYING 19 f BodyAccJerk std Z -0.988558703373494
LAYING 19 f BodyGyro mean X -0.974196217590361
LAYING 19 f BodyGyro mean Y -0.972061003493976
LAYING 19 f BodyGyro mean Z -0.97393233253012
LAYING 19 f BodyGyro std X -0.983944795060241
LAYING 19 f BodyGyro std Y -0.959831365783133
LAYING 19 f BodyGyro std Z -0.975417523855422
LAYING 19 t BodyAcc mean X 0.272653733493976
LAYING 19 t BodyAcc mean Y -0.0171426864421687
LAYING 19 t BodyAcc mean Z -0.10898146186747
LAYING 19 t BodyAcc std X -0.965019579518072
LAYING 19 t BodyAcc std Y -0.973449968554217
LAYING 19 t BodyAcc std Z -0.984672837228916
LAYING 19 t BodyAccJerk mean X 0.0772317998650602
LAYING 19 t BodyAccJerk mean Y 0.011149573306747
LAYING 19 t BodyAccJerk mean Z -0.000988690855325301
LAYING 19 t BodyAccJerk std X -0.983605223493976
LAYING 19 t BodyAccJerk std Y -0.974524522650602
LAYING 19 t BodyAccJerk std Z -0.988260181084337
LAYING 19 t BodyGyro mean X -0.0312072730559566
LAYING 19 t BodyGyro mean Y -0.0952628014096386
LAYING 19 t BodyGyro mean Z 0.10860511373494
LAYING 19 t BodyGyro std X -0.981357611445783
LAYING 19 t BodyGyro std Y -0.963617705662651
LAYING 19 t BodyGyro std Z -0.973197523855422
LAYING 19 t BodyGyroJerk mean X -0.0956018266746988
LAYING 19 t BodyGyroJerk mean Y -0.0371476597051807
LAYING 19 t BodyGyroJerk mean Z -0.0599161477951807
LAYING 19 t BodyGyroJerk std X -0.976105663493976
LAYING 19 t BodyGyroJerk std Y -0.984607728915663
LAYING 19 t BodyGyroJerk std Z -0.986958363975904
LAYING 19 t GravityAcc mean X -0.680043155060241
LAYING 19 t GravityAcc mean Y 0.725646622771084
LAYING 19 t GravityAcc mean Z 0.68762385253012
LAYING 19 t GravityAcc std X -0.958959611084337
LAYING 19 t GravityAcc std Y -0.986993149638554
LAYING 19 t GravityAcc std Z -0.988819031566265
LAYING 20 f BodyAcc mean X -0.965728781617647
LAYING 20 f BodyAcc mean Y -0.965595958382353
LAYING 20 f BodyAcc mean Z -0.976392651323529
LAYING 20 f BodyAcc std X -0.960997907205882
LAYING 20 f BodyAcc std Y -0.964960988382353
LAYING 20 f BodyAcc std Z -0.971901324705882
LAYING 20 f BodyAccJerk mean X -0.983889985147059
LAYING 20 f BodyAccJerk mean Y -0.9772207075
LAYING 20 f BodyAccJerk mean Z -0.982876212058823
LAYING 20 f BodyAccJerk std X -0.986213883088235
LAYING 20 f BodyAccJerk std Y -0.978451446764706
LAYING 20 f BodyAccJerk std Z -0.985707806323529
LAYING 20 f BodyGyro mean X -0.982619403529412
LAYING 20 f BodyGyro mean Y -0.973120029558823
LAYING 20 f BodyGyro mean Z -0.972278603529412
LAYING 20 f BodyGyro std X -0.985154588529412
LAYING 20 f BodyGyro std Y -0.973092518088235
LAYING 20 f BodyGyro std Z -0.974995267058824
LAYING 20 t BodyAcc mean X 0.239507882205882
LAYING 20 t BodyAcc mean Y -0.0144406281132353
LAYING 20 t BodyAcc mean Z -0.104274322538235
LAYING 20 t BodyAcc std X -0.962249114705882
LAYING 20 t BodyAcc std Y -0.964098180294118
LAYING 20 t BodyAcc std Z -0.972571998382353
LAYING 20 t BodyAccJerk mean X 0.0892716006470588
LAYING 20 t BodyAccJerk mean Y 0.00110822495382353
LAYING 20 t BodyAccJerk mean Z -0.00309891846569118
LAYING 20 t BodyAccJerk std X -0.984270728235294
LAYING 20 t BodyAccJerk std Y -0.977002606764706
LAYING 20 t BodyAccJerk std Z -0.984989224117647
LAYING 20 t BodyGyro mean X -0.0231760616308824
LAYING 20 t BodyGyro mean Y -0.0954899626029412
LAYING 20 t BodyGyro mean Z 0.123680209926471
LAYING 20 t BodyGyro std X -0.984477414264706
LAYING 20 t BodyGyro std Y -0.972941910294118
LAYING 20 t BodyGyro std Z -0.972409893529412
LAYING 20 t BodyGyroJerk mean X -0.0995033069117647
LAYING 20 t BodyGyroJerk mean Y -0.038776298
LAYING 20 t BodyGyroJerk mean Z -0.0610028293088235
LAYING 20 t BodyGyroJerk std X -0.989283577352941
LAYING 20 t BodyGyroJerk std Y -0.981540062058823
LAYING 20 t BodyGyroJerk std Z -0.986670534411765
LAYING 20 t GravityAcc mean X -0.472431415573529
LAYING 20 t GravityAcc mean Y 0.864882956617647
LAYING 20 t GravityAcc mean Z 0.477573305
LAYING 20 t GravityAcc std X -0.928674215147059
LAYING 20 t GravityAcc std Y -0.976018476911765
LAYING 20 t GravityAcc std Z -0.9765185525
LAYING 21 f BodyAcc mean X -0.968234375555556
LAYING 21 f BodyAcc mean Y -0.960069247
LAYING 21 f BodyAcc mean Z -0.961772190555556
LAYING 21 f BodyAcc std X -0.950929451222222
LAYING 21 f BodyAcc std Y -0.957258971111111
LAYING 21 f BodyAcc std Z -0.940919006555556
LAYING 21 f BodyAccJerk mean X -0.984188841222222
LAYING 21 f BodyAccJerk mean Y -0.972039417111111
